case_id,record_id,person_id,source_id,target_id,vehicle_context,location_id,event_id,timestamp,duration_seconds,synthetic,source,disposition
case-operation-copper,SYN-CDR-COP-0103,SYN-PER-COP-07,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-03,SYN-LOC-COP-01,SYN-EVENT-COP-03,2031-02-01T00:40:00Z,30,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0104,SYN-PER-COP-08,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-04,SYN-LOC-COP-02,SYN-EVENT-COP-04,2031-02-01T00:55:00Z,31,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0105,SYN-PER-COP-01,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-05,SYN-LOC-COP-03,SYN-EVENT-COP-05,2031-02-01T01:10:00Z,32,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0106,SYN-PER-COP-02,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-NF-1001,SYN-LOC-COP-01,SYN-EVENT-COP-06,2031-02-01T01:25:00Z,33,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0107,SYN-PER-COP-03,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-02,SYN-LOC-COP-02,SYN-EVENT-COP-07,2031-02-01T01:40:00Z,34,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0108,SYN-PER-COP-04,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-03,SYN-LOC-COP-03,SYN-EVENT-COP-08,2031-02-01T01:55:00Z,35,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0109,SYN-PER-COP-05,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-04,SYN-LOC-COP-01,SYN-EVENT-COP-09,2031-02-01T02:10:00Z,36,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0110,SYN-PER-COP-06,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-05,SYN-LOC-COP-02,SYN-EVENT-COP-10,2031-02-01T02:25:00Z,37,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0111,SYN-PER-COP-07,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-NF-1001,SYN-LOC-COP-03,SYN-EVENT-COP-01,2031-02-01T00:11:00Z,38,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0112,SYN-PER-COP-08,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-02,SYN-LOC-COP-01,SYN-EVENT-COP-02,2031-02-01T00:26:00Z,39,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0113,SYN-PER-COP-01,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-03,SYN-LOC-COP-02,SYN-EVENT-COP-03,2031-02-01T00:41:00Z,40,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0114,SYN-PER-COP-02,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-04,SYN-LOC-COP-03,SYN-EVENT-COP-04,2031-02-01T00:56:00Z,41,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0115,SYN-PER-COP-03,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-05,SYN-LOC-COP-01,SYN-EVENT-COP-05,2031-02-01T01:11:00Z,12,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0116,SYN-PER-COP-04,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-NF-1001,SYN-LOC-COP-02,SYN-EVENT-COP-06,2031-02-01T01:26:00Z,13,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0117,SYN-PER-COP-05,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-02,SYN-LOC-COP-03,SYN-EVENT-COP-07,2031-02-01T01:41:00Z,14,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0118,SYN-PER-COP-06,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-03,SYN-LOC-COP-01,SYN-EVENT-COP-08,2031-02-01T01:56:00Z,15,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0119,SYN-PER-COP-07,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-04,SYN-LOC-COP-02,SYN-EVENT-COP-09,2031-02-01T02:11:00Z,16,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0120,SYN-PER-COP-08,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-05,SYN-LOC-COP-03,SYN-EVENT-COP-10,2031-02-01T02:26:00Z,17,true,offline_authored_fixture,review_required
